Patient_ID,Gender,City,Country,nombre,apellido1,apellido2,Age,altura_cm,peso_kg,dni,nuss
1121,Female,Barcelona,Spain,Raquel,Marti,Prieto,79,165.9,57.9,58050311J,083157178496
1122,Male,Barcelona,Spain,Oscar,Santos,Gomez,64,179.7,68.1,49066788Z,086296728491
1123,Female,Barcelona,Spain,Beatriz,Ferrer,Sanchez,88,163.2,74.7,76173215K,089803909395
1124,Female,Barcelona,Spain,Claudia,Perez,Martinez,59,167.3,56.8,58247917A,083049636923
1125,Female,Barcelona,Spain,Ana,Dominguez,Cruz,38,162.2,78.5,70336516D,089781032149
1126,Female,Barcelona,Spain,Ana,Martinez,Medina,74,167.3,74.4,83450018S,088225552071
1127,Female,Barcelona,Spain,Julia,Cortes,Cabrera,81,152.1,67.2,72705523Q,081922398408
1128,Female,Barcelona,Spain,Alba,Ruiz,Lopez,81,170.8,62.7,40064599W,089331738455
1129,Female,Barcelona,Spain,Andrea,Martinez,Sanchez,84,162.7,76.7,57294082R,082938863024
1130,Female,Barcelona,Spain,Carla,Blanco,Dalmau,72,168.2,74.4,23352833J,086599591692
1131,Female,Barcelona,Spain,Noelia,Gomez,Soler,85,167.1,61.1,55873946T,084868869192
1132,Male,Barcelona,Spain,Jose Luis,Sanz,Ortega,18,180.5,65.4,17897170L,082328203766
1133,Male,Barcelona,Spain,Luis,Ramos,Santos,59,182.9,81.3,77434114Z,081242688789
1134,Male,Barcelona,Spain,Ricardo,Nuñez,Dalmau,75,179.9,91.1,92276441G,084612749685
1135,Male,Barcelona,Spain,Luis,Lopez,Molina,33,176.8,81.8,89874185Y,081699953560
1136,Female,Barcelona,Spain,Nuria,Martinez,Moreno,56,167,68.7,51897570W,086106946375
1137,Male,Barcelona,Spain,Luis,Navarro,Serra,60,179.1,71.8,56945010T,089442986745
1138,Male,Barcelona,Spain,Ramon,Blanco,Puig,75,170.7,87,28104715A,081095613147
1139,Female,Barcelona,Spain,Beatriz,Planellas,Serrano,52,154.8,76.4,43154189W,084481762101
1140,Male,Barcelona,Spain,Pau,Riera,Planellas,89,181.7,66.8,39691166C,086052405602
1141,Female,Barcelona,Spain,Lorena,Castillo,Blanco,23,152.7,62.8,63528291Z,085681694638
1142,Female,Barcelona,Spain,Alba,Dominguez,Martinez,80,169.4,59.9,43687833T,083494342618
1143,Female,Barcelona,Spain,Ariadna,Dominguez,Mendez,85,160.6,66.5,15588896W,084322072213
1144,Female,Barcelona,Spain,Raquel,Ramirez,Font,66,155.4,75.1,34130122P,085371898361
1145,Female,Barcelona,Spain,Sonia,Puig,Vila,41,168,70.6,12010253K,085922456015
1146,Male,Barcelona,Spain,Miguel,Rubio,Vidales,79,163.7,64.4,46846959F,087933585105
1147,Male,Barcelona,Spain,Ivan,Planellas,Serrano,61,180.6,99.8,20206717K,089375876182
1148,Female,Barcelona,Spain,Ana,Sanz,Ortiz,73,157.9,50.1,78898557R,083383901953
1149,Female,Barcelona,Spain,Ines,Gutierrez,Santos,40,164.6,85.9,30096488E,081974868940
1150,Male,Barcelona,Spain,Diego,Ramos,Nuñez,36,172.7,84.7,98327867S,085233267577
1151,Female,Barcelona,Spain,Alba,Mendez,Gisbert,38,167,80.7,90772387N,082680278404
1152,Female,Barcelona,Spain,Elena,Sanchez,Gil,22,153.5,53,71710676B,089945293262
1153,Male,Barcelona,Spain,Fernando,Marti,Cruz,84,173.2,87.2,15460008Y,087840800561
1154,Female,Barcelona,Spain,Alba,Castro,Rodriguez,43,174.2,96.1,35677765G,082915967081
1155,Male,Barcelona,Spain,Guillermo,Vazquez,Riera,78,170.5,80,55924352J,083685539015
1156,Female,Barcelona,Spain,Noelia,Castillo,Dalmau,65,166.6,60,99536003F,083470091406
1157,Male,Barcelona,Spain,Ignacio,Serrano,Rubio,52,174.3,83.5,69773301H,086194528887
1158,Male,Barcelona,Spain,Hugo,Ortiz,Medina,90,158.5,65.8,67567135N,083055986278
1159,Female,Barcelona,Spain,Patricia,Moreno,Cano,65,150.2,71.5,29033211N,086861932943
1160,Female,Barcelona,Spain,Helena,Prieto,Ferrer,30,154.1,59.3,46142855W,087088170386
1161,Male,Barcelona,Spain,Jordi,Ramirez,Lopez,87,162.4,60.3,25670585D,082617204354
1162,Male,Barcelona,Spain,Alejandro,Ortega,Ferrer,79,163.1,61.9,23621281M,089650398310
1163,Male,Barcelona,Spain,Miguel,Pascual,Cabrera,73,164.1,67.6,14307483B,084081962352
1164,Female,Barcelona,Spain,Alba,Puig,Garcia,84,157.4,52.8,36079755T,083170052117
1165,Male,Barcelona,Spain,Jose,Ferrer,Cruz,34,178.1,93.6,19356404H,081875917018
1166,Female,Barcelona,Spain,Valeria,Pascual,Prieto,76,159.7,58,79007633B,086141470800
1167,Male,Barcelona,Spain,Pedro,Gutierrez,Bernat,24,165,82.7,15240759Q,084736659913
1168,Female,Barcelona,Spain,Alba,Vidales,Sanchez,46,169.9,68.2,34969983R,082935130443
1169,Female,Barcelona,Spain,Dolores,Ruiz,Ramirez,78,154,58.1,74852544X,084044761842
1170,Male,Barcelona,Spain,Ramon,Vila,Dalmau,78,169.1,84.4,19940075H,088910467152
1171,Female,Barcelona,Spain,Isabel,Serrano,Navarro,61,159.4,63.6,72591635R,081060334045
1172,Male,Barcelona,Spain,Albert,Moreno,Gisbert,71,169.3,70.9,82989357K,083575454422
1173,Male,Barcelona,Spain,Eric,Rodriguez,Cortes,42,181.6,99.2,64362750X,088068956483
1174,Female,Barcelona,Spain,Maria,Moreno,Lopez,19,170.9,77.9,97085075M,087530447950
1175,Female,Barcelona,Spain,Berta,Roca,Perez,36,159.4,68,70590301N,088078102371
1176,Female,Barcelona,Spain,Silvia,Vidal,Torres,90,167,76.1,38180320K,086179606247
1177,Female,Barcelona,Spain,Carmen,Cano,Planellas,79,168.3,70.5,40280024D,089411803770
1178,Male,Barcelona,Spain,Victor,Fernandez,Planellas,26,183.9,80,19162585C,083116379892
1179,Male,Barcelona,Spain,Xavier,Vidal,Vila,54,185.2,80.4,28675617E,083407455068
1180,Male,Barcelona,Spain,Hugo,Sanchez,Sanz,59,177.1,87.2,45799551L,089132011112
1181,Female,Barcelona,Spain,Aina,Planellas,Gutierrez,69,162.6,56.5,63827674Y,084150354931
1182,Female,Barcelona,Spain,Julia,Castro,Soler,89,157,77.1,68251864P,086673404147
1183,Male,Barcelona,Spain,Diego,Dalmau,Ruiz,65,188.8,83.9,52873451Q,082316539619
1184,Male,Barcelona,Spain,Raul,Bernat,Dalmau,29,175.1,65.2,38504141W,087659162708
1185,Female,Barcelona,Spain,Patricia,Ortiz,Rubio,51,164.9,83.3,43054111C,081048032829
1186,Male,Barcelona,Spain,Joan,Sanchez,Nuñez,18,167.4,88,96991426N,083512620751
1187,Female,Barcelona,Spain,Isabel,Ortega,Mendez,58,156.6,60,63678119C,087665196512
1188,Male,Barcelona,Spain,Joan,Mendez,Ruiz,37,171.5,72.9,61505321D,088876591823
1189,Female,Barcelona,Spain,Helena,Lopez,Medina,74,169.2,62.3,11074668F,083327571932
1190,Male,Barcelona,Spain,Oscar,Marti,Torres,63,171.9,71.2,41242157Y,086046297834
1191,Male,Barcelona,Spain,Ricardo,Dominguez,Sanchez,60,170.8,79,34811375R,082660814342
1192,Female,Barcelona,Spain,Sara,Vidal,Cortes,69,169.4,88.1,28780232X,088943508584
1193,Female,Barcelona,Spain,Claudia,Planellas,Dominguez,61,161.6,67.4,68229758M,087674534477
1194,Male,Barcelona,Spain,Jose,Serrano,Flores,44,186,88.7,77718075V,089215802641
1195,Male,Barcelona,Spain,Carlos,Ferrer,Ruiz,43,167.1,71.8,30766985T,088793906393
1196,Male,Barcelona,Spain,Adrian,Ortega,Gisbert,31,180.4,73.7,85738847E,081431390872
1197,Male,Barcelona,Spain,Miguel,Gil,Gomez,54,176.1,65.9,64360815F,087902587945
1198,Male,Barcelona,Spain,David,Gutierrez,Roca,39,181.3,79.8,33726491G,082496682662
1199,Male,Barcelona,Spain,Joaquin,Gisbert,Jimenez,31,172.3,60.1,92819377W,082364637774
1200,Male,Barcelona,Spain,Miguel,Nuñez,Torres,76,175.7,85.9,20141510L,082088167364
1201,Female,Barcelona,Spain,Natalia,Vidal,Rubio,83,164.6,72,81907553E,089873276220
1202,Female,Barcelona,Spain,Lorena,Cano,Perez,60,167,83.3,27546598G,084281968773
1203,Male,Barcelona,Spain,Hugo,Vazquez,Dalmau,43,162.8,72.4,91244442S,083315677409
1204,Female,Barcelona,Spain,Silvia,Molina,Gutierrez,41,160,60.6,17207828X,083494659381
1205,Male,Barcelona,Spain,Eric,Nuñez,Planellas,35,162.7,53,99432991N,084207121654
1206,Female,Barcelona,Spain,Monica,Vidales,Puig,68,173.2,92.7,34626102Q,085511629285
1207,Female,Barcelona,Spain,Maria,Prieto,Blanco,31,162.7,80.3,90919765Y,086193849079
1208,Male,Barcelona,Spain,Ruben,Ferrer,Ramos,69,188.3,77.7,36373975G,083162117921
1209,Male,Barcelona,Spain,Albert,Marin,Gutierrez,44,174.5,92.5,65746750P,084291585113
1210,Male,Barcelona,Spain,Fernando,Rubio,Martinez,24,178.5,78.4,66684669X,085584997661
1211,Male,Barcelona,Spain,Mario,Castro,Suarez,31,185,104.8,79356628G,089207426184
1212,Male,Barcelona,Spain,Pablo,Planellas,Dominguez,27,164.2,54.3,29580100F,088701407500
1213,Male,Barcelona,Spain,Diego,Garcia,Ortiz,63,179.7,77.8,71268699W,086619422738
1214,Female,Barcelona,Spain,Noelia,Ortega,Suarez,33,172.5,91.7,50848202D,089226960166
1215,Female,Barcelona,Spain,Natalia,Riera,Lopez,20,166.9,83.9,39705845W,084396128376
1216,Female,Barcelona,Spain,Ana,Cruz,Iglesias,69,159.6,54.1,52152114M,087560794806
1217,Male,Barcelona,Spain,Hugo,Marti,Navarro,20,182.2,78.9,14433934P,089791954248
1218,Male,Barcelona,Spain,Alvaro,Gisbert,Moreno,84,168.7,65.4,27154775D,086423673405
1219,Female,Barcelona,Spain,Carmen,Rodriguez,Gomez,33,163.8,65.5,10027038G,088834022462
1220,Male,Barcelona,Spain,Alvaro,Suarez,Medina,21,184.7,102.7,97754247S,081760335454
1221,Male,Barcelona,Spain,Ruben,Puig,Gisbert,47,175.7,83.2,12029248H,081949980053
1222,Female,Barcelona,Spain,Esther,Castillo,Torres,76,167.1,56.1,49307752F,086996775168
1223,Male,Barcelona,Spain,Pedro,Dominguez,Gutierrez,60,178.2,84.2,18439340X,083804293384
1224,Female,Barcelona,Spain,Noelia,Navarro,Serrano,37,164.2,73.3,94549690W,086748299867
1225,Female,Barcelona,Spain,Sofia,Cruz,Dalmau,56,159,51.7,17062973D,087340664925
1226,Female,Barcelona,Spain,Sofia,Vidales,Serra,88,166.8,64.2,42212254D,086257484214
1227,Male,Barcelona,Spain,Eric,Vidal,Dalmau,89,190.9,73,42454377B,081384640613
1228,Female,Barcelona,Spain,Valeria,Vila,Ramirez,76,158,58.2,26900241Q,089918964028
1229,Female,Barcelona,Spain,Nuria,Ortiz,Castillo,23,161.2,65.4,38774642T,083872878347
1230,Male,Barcelona,Spain,Jorge,Ramirez,Castillo,81,183.9,90.5,98871656S,086611671125
1231,Male,Barcelona,Spain,Angel,Perez,Garcia,76,183.5,81.2,77790939V,089257725031
1232,Male,Barcelona,Spain,Bernat,Ferrer,Ortiz,22,173.1,91.6,31170565E,085000031683
1233,Male,Barcelona,Spain,Mario,Sanz,Torres,26,167.9,58.6,89113403H,088421885125
1234,Female,Barcelona,Spain,Gemma,Bernat,Riera,18,164.2,59.7,87672383V,084341239918
1235,Male,Barcelona,Spain,Guillermo,Flores,Morales,55,167.7,61.1,29623085M,088360490892
1236,Female,Barcelona,Spain,Noelia,Ramos,Lopez,28,158.1,66.4,54786188G,085830400486
1237,Female,Barcelona,Spain,Teresa,Medina,Cruz,28,160.4,77.3,21464956E,084887797229
1238,Female,Barcelona,Spain,Miriam,Molina,Marin,29,158,65.2,79763237L,083325780967
1239,Male,Barcelona,Spain,Juan Carlos,Nuñez,Martinez,47,169.7,76.2,81846652W,089388936527
1240,Female,Barcelona,Spain,Marina,Pascual,Bernat,33,155.4,70.5,15983417G,088945506683
1241,Male,Barcelona,Spain,Oriol,Puig,Torres,26,170.2,79.8,24265989T,086425568238
1242,Female,Barcelona,Spain,Victoria,Medina,Fernandez,64,165.2,77.6,10017782V,085291408165
1243,Female,Barcelona,Spain,Carla,Sanchez,Cruz,75,159.8,57,63027897P,087574663782
1244,Male,Barcelona,Spain,Jose Antonio,Santos,Font,39,172.3,85.7,96149963G,088237540766
1245,Female,Barcelona,Spain,Andrea,Gisbert,Molina,38,168.7,85.4,68994947F,083934557213
1246,Male,Barcelona,Spain,Pablo,Blanco,Marti,35,165.3,62.6,12135734Z,085947410172
1247,Female,Barcelona,Spain,Noelia,Cruz,Serrano,39,163.7,84.3,11641186N,086149317288
1248,Male,Barcelona,Spain,Diego,Torres,Serra,60,184,81.5,75508175A,081977813393
1249,Male,Barcelona,Spain,Diego,Marin,Fernandez,89,176.2,92.6,62669348Y,082758020365
1250,Male,Barcelona,Spain,Marc,Alonso,Prieto,56,174.9,75.1,40667664F,086995888529
1251,Female,Barcelona,Spain,Andrea,Planellas,Puig,33,159.1,59.3,93560720D,084186779441
1252,Female,Barcelona,Spain,Montserrat,Ramos,Planellas,76,166.7,79.7,56303572D,088269898451
1253,Female,Barcelona,Spain,Ines,Ortega,Ramirez,40,172.8,79.3,75825410E,086972220832
1254,Female,Barcelona,Spain,Lorena,Puig,Riera,85,155.1,59.8,17658548E,082957947267
1255,Female,Barcelona,Spain,Berta,Ruiz,Gutierrez,58,167.9,85.9,21069331C,087019501157
1256,Male,Barcelona,Spain,Ricardo,Rubio,Santos,22,171.3,64.1,16774107T,082263330267
1257,Male,Barcelona,Spain,Joaquin,Fernandez,Rodriguez,30,173.6,74.6,41329436T,083914402835
1258,Female,Barcelona,Spain,Noelia,Ruiz,Gomez,27,164.6,68.8,55009880K,088897848866
1259,Female,Barcelona,Spain,Ana,Serrano,Soler,52,154.6,75.2,48685563Z,088699830844
1260,Female,Barcelona,Spain,Laia,Flores,Sanz,32,162.4,70,90146529F,083267482149
1261,Female,Barcelona,Spain,Ariadna,Cruz,Pascual,67,152.1,59.7,30843217X,086348918333
1262,Male,Barcelona,Spain,Jorge,Torres,Torres,77,165.8,75.4,75671699C,081828375702
1263,Male,Barcelona,Spain,Adrian,Flores,Alonso,43,189.4,109,21788152E,084707514342
1264,Female,Barcelona,Spain,Sofia,Pascual,Moreno,72,159.4,51.6,77048593L,084208054571
1265,Female,Barcelona,Spain,Laia,Rubio,Suarez,90,158,75.7,18979001E,089726446108
1266,Female,Barcelona,Spain,Rosa,Cortes,Rubio,23,183.8,90.7,73918756E,082896720059
1267,Male,Barcelona,Spain,Oriol,Marti,Delgado,67,180,90.4,39551767R,083806371309
1268,Female,Barcelona,Spain,Gemma,Santos,Ruiz,36,153.6,70.7,15408494N,082081547924
1269,Male,Barcelona,Spain,Xavier,Serrano,Planellas,79,176,74.8,30771637Y,082995523754
1270,Female,Barcelona,Spain,Esther,Roca,Vidales,65,185.7,81.2,85303026M,085752342061
1271,Female,Barcelona,Spain,Nuria,Cano,Planellas,70,163.1,57.7,40751335G,083661814431
1272,Female,Barcelona,Spain,Lorena,Dominguez,Flores,53,160.7,53.6,76881055J,084753772228
1273,Male,Barcelona,Spain,Raul,Flores,Perez,55,171.5,68.7,75439675C,084839133642
1274,Female,Barcelona,Spain,Lorena,Navarro,Blanco,87,168.4,82.5,47221201Q,081696807730
1275,Male,Barcelona,Spain,Oscar,Castillo,Serra,25,176.6,83.1,88012984B,083646579064
1276,Male,Barcelona,Spain,Diego,Castillo,Torres,89,177.9,97.9,86078807L,086392160529
1277,Male,Barcelona,Spain,Oriol,Santos,Alonso,62,173.8,94.6,93001157J,085669144353
1278,Female,Barcelona,Spain,Rosa,Ruiz,Iglesias,72,153.5,73.7,85660476N,082340734348
1279,Female,Barcelona,Spain,Gemma,Soler,Delgado,60,166.3,65.5,62364481G,088186856246
1280,Male,Barcelona,Spain,Victor,Nuñez,Flores,68,186.2,72.5,44531047B,082161843110
1281,Male,Barcelona,Spain,Fernando,Dalmau,Bernat,31,184.3,87.6,47040680E,082406047074
1282,Female,Barcelona,Spain,Valeria,Iglesias,Gisbert,79,167.5,79.2,24445441Y,084127685223
1283,Male,Barcelona,Spain,Oriol,Rubio,Puig,45,176.7,62.6,75586077G,082904877860
1284,Male,Barcelona,Spain,Francisco,Soler,Vidales,88,168.7,81.3,67018926P,085945229187
1285,Female,Barcelona,Spain,Montserrat,Garcia,Martinez,80,159.4,52.8,42915619B,087402106644
1286,Male,Barcelona,Spain,Ivan,Iglesias,Ortega,46,161.2,81.7,66454743S,082992734194
1287,Female,Barcelona,Spain,Esther,Rubio,Soler,30,161.2,67.4,28554353Z,081362663847
1288,Female,Barcelona,Spain,Laura,Vidales,Gisbert,25,164.1,56.4,50906664M,085098565394
1289,Male,Barcelona,Spain,Diego,Rodriguez,Cruz,28,169.1,87.9,46258001X,083386932801
1290,Male,Barcelona,Spain,Ricardo,Sanchez,Jimenez,46,158.5,70.1,64426745L,087685604403
1291,Female,Barcelona,Spain,Lorena,Rodriguez,Riera,60,163.1,81.5,50335244C,088449986328
1292,Female,Barcelona,Spain,Cristina,Medina,Marin,39,151.5,49.9,89689186L,088335370421
1293,Male,Barcelona,Spain,Juan Carlos,Moreno,Gisbert,90,171.8,63.2,90034634F,084835041151
1294,Female,Barcelona,Spain,Miriam,Delgado,Gutierrez,26,158.5,76.1,96040796H,083289790836
1295,Female,Barcelona,Spain,Aina,Cabrera,Ferrer,26,157.1,73.9,22595503G,088223750396
1296,Male,Barcelona,Spain,Oscar,Gomez,Sanz,42,167.8,75.5,24459101G,089817805354
1297,Female,Barcelona,Spain,Nuria,Gomez,Cortes,54,151.1,62.7,30680675D,082704837790
1298,Female,Barcelona,Spain,Marina,Jimenez,Ferrer,40,161,72.1,32887552J,082426264302
1299,Female,Barcelona,Spain,Nuria,Riera,Garcia,62,157.5,50.2,79020802R,089198510268
1300,Male,Barcelona,Spain,Jose Antonio,Castillo,Delgado,58,169.8,64.2,13628656Y,085906359469
1301,Male,Barcelona,Spain,Diego,Cabrera,Pascual,80,174.6,71.5,65464618V,087397555425
1302,Male,Barcelona,Spain,Ricardo,Riera,Cruz,68,172.1,69.9,77577258Y,084760070760
1303,Male,Barcelona,Spain,Jordi,Ramos,Roca,45,175.9,95.8,94958389Z,081536577470
1304,Male,Barcelona,Spain,Mario,Moreno,Marin,32,173.5,77,40534929M,087367257776
1305,Male,Barcelona,Spain,Bernat,Rubio,Cabrera,35,174.8,82.5,28347143B,082653730211
1306,Female,Barcelona,Spain,Berta,Dalmau,Martinez,52,150.3,45.4,23155424J,087598545384
1307,Female,Barcelona,Spain,Sara,Ramos,Riera,20,169.1,58.4,59419688Q,081895696732
1308,Female,Barcelona,Spain,Nuria,Sanchez,Medina,26,161.9,80.9,89854247D,089624131518
1309,Female,Barcelona,Spain,Angela,Garcia,Morales,43,153.9,64.5,45333466Y,086352746904
1310,Male,Barcelona,Spain,Antonio,Marti,Sanchez,21,180.4,82.8,52493239V,086978145512
1311,Male,Barcelona,Spain,Ignacio,Santos,Dalmau,68,173.7,63.9,24771192P,084816902555
1312,Male,Barcelona,Spain,Bernat,Navarro,Suarez,83,169.2,78.9,64831275W,088070389154
1313,Female,Barcelona,Spain,Mireia,Gisbert,Nuñez,79,151.3,49.9,29467199J,087501780713
1314,Female,Barcelona,Spain,Aina,Ramos,Sanchez,36,153.8,70.3,42451319N,083081503241
1315,Male,Barcelona,Spain,Hugo,Cortes,Moreno,70,176.7,86.1,10573234L,083354935430
1316,Female,Barcelona,Spain,Monica,Suarez,Blanco,20,163,57.4,36614583D,085918903690
1317,Female,Barcelona,Spain,Ines,Pascual,Ruiz,50,150.6,69.4,93961950G,086575742628
1318,Female,Barcelona,Spain,Raquel,Delgado,Dominguez,29,161,74.2,45552540M,082558119836
1319,Female,Barcelona,Spain,Beatriz,Puig,Jimenez,56,164.5,77.8,49284232Q,086744718446
1320,Male,Barcelona,Spain,Joaquin,Alonso,Ortiz,57,169.2,89.9,14855654T,087381830917
1321,Male,Barcelona,Spain,Joaquin,Sanchez,Font,43,180.7,89.6,86033924D,087121703387
1322,Female,Barcelona,Spain,Patricia,Serra,Gutierrez,71,174,63.6,88063733E,085744367651
1323,Female,Barcelona,Spain,Rosa,Vila,Perez,57,157.9,76.4,48743237G,086048983724
1324,Female,Barcelona,Spain,Rosa,Riera,Suarez,20,158.2,57.5,32257159G,087433615274
1325,Male,Barcelona,Spain,Fernando,Suarez,Navarro,39,182.5,82.6,39187078T,089733241158
1326,Male,Barcelona,Spain,Pau,Ruiz,Ramirez,37,159.5,55.7,96492998V,086740594330
1327,Female,Barcelona,Spain,Carla,Rodriguez,Riera,29,151,61.2,12946263T,085552616132
1328,Male,Barcelona,Spain,Carlos,Dalmau,Ramirez,81,181.7,102.1,26955689B,082889674122
1329,Male,Barcelona,Spain,Joaquin,Dominguez,Delgado,40,170.1,85.7,16325003V,083372168185
1330,Female,Barcelona,Spain,Sonia,Gomez,Blanco,47,155.4,67.8,97582087X,089429859615
1331,Male,Barcelona,Spain,Jose,Planellas,Soler,81,165.5,81.1,50894172W,089867009010
1332,Female,Barcelona,Spain,Marina,Suarez,Moreno,51,163.1,68.2,20225367H,087590037676
1333,Male,Barcelona,Spain,Joan,Ramirez,Sanz,27,173.1,66.5,57275038R,083264415636
1334,Male,Barcelona,Spain,Ignacio,Castillo,Ramos,64,181.3,93.1,69938505J,084960162865
1335,Male,Barcelona,Spain,Alvaro,Ortiz,Fernandez,28,174.2,73.4,32717770V,082952099783
1336,Male,Barcelona,Spain,Pablo,Prieto,Gomez,45,182.5,105.9,48011427P,089503412085
1337,Female,Barcelona,Spain,Dolores,Cortes,Serra,47,159.8,67.7,10119279S,088872563794
1338,Female,Barcelona,Spain,Berta,Rodriguez,Ramirez,65,176.2,72.2,53807495F,089683531991
1339,Female,Barcelona,Spain,Sara,Alonso,Santos,44,166.4,62.7,34266732K,086525555434
1340,Male,Barcelona,Spain,Francisco,Moreno,Gomez,71,171.8,61.9,13304003K,083675462937
1341,Female,Barcelona,Spain,Laura,Roca,Pascual,84,167.9,82,51536391S,089741630648
1342,Male,Barcelona,Spain,Ricardo,Ramos,Lopez,86,173.7,91,34891979J,081683152958
1343,Male,Barcelona,Spain,Marcos,Ramirez,Morales,80,166,83.9,13069920D,083335024259
1344,Male,Barcelona,Spain,Ignacio,Jimenez,Cruz,25,187.1,97.7,69698613B,082735048846
1345,Female,Barcelona,Spain,Elena,Vila,Pascual,85,174,82,56149318Q,087084450034
1346,Female,Barcelona,Spain,Esther,Iglesias,Castro,87,167.5,87.3,37024224C,089860190011
1347,Female,Barcelona,Spain,Teresa,Jimenez,Delgado,18,166,58,69345871C,081078082823
1348,Female,Barcelona,Spain,Raquel,Fernandez,Moreno,34,176.6,98,73972147F,085381432855
1349,Female,Barcelona,Spain,Angela,Medina,Riera,53,153.4,53.8,56756793S,088744094772
1350,Male,Barcelona,Spain,Sergio,Rodriguez,Navarro,85,170,73.6,65890103W,085035647861
1351,Male,Barcelona,Spain,Marc,Ortiz,Mendez,39,173.4,88.8,16767724B,086618297134
1352,Male,Barcelona,Spain,David,Perez,Riera,48,180.9,69.1,65280554E,086537048015
1353,Female,Barcelona,Spain,Carla,Roca,Nuñez,59,173.3,70.3,48106085K,086084933136
1354,Male,Barcelona,Spain,David,Gomez,Marti,44,167.6,71.8,57214888L,084078383759
1355,Male,Barcelona,Spain,Eric,Molina,Sanz,55,169.6,59.3,96592973B,087382212449
1356,Male,Barcelona,Spain,Eric,Font,Flores,50,186.5,90.1,63722016X,087931528503
1357,Male,Barcelona,Spain,Pedro,Dominguez,Ramirez,55,170,91.7,73406291C,083731682420
1358,Male,Barcelona,Spain,Pablo,Planellas,Marin,42,184.3,85.2,81526996T,083361289233
1359,Female,Barcelona,Spain,Silvia,Riera,Serrano,26,158.2,75.8,23214355H,085785525155
1360,Female,Barcelona,Spain,Carmen,Marti,Flores,90,175.2,85.3,27686906N,083309623902
1361,Female,Barcelona,Spain,Helena,Dominguez,Perez,44,152.3,62.3,73178337L,082092164875
1362,Female,Barcelona,Spain,Monica,Medina,Ramos,19,156.5,50,66257208G,085981216995
1363,Female,Barcelona,Spain,Cristina,Castillo,Rodriguez,45,162.5,81.6,48035571W,082097149665
1364,Female,Barcelona,Spain,Helena,Prieto,Jimenez,49,159.2,60,82044734P,083397559755
1365,Male,Barcelona,Spain,Antonio,Prieto,Garcia,35,174.9,91.4,24304482Z,089572948759
1366,Female,Barcelona,Spain,Raquel,Sanz,Garcia,62,166,70.6,38501226P,086278811480
1367,Female,Barcelona,Spain,Helena,Blanco,Cortes,56,168.5,89.1,89679212G,085671291891
1368,Female,Barcelona,Spain,Dolores,Suarez,Pascual,71,171.4,70.5,43573053J,082560475522
1369,Female,Barcelona,Spain,Carla,Ortiz,Molina,74,160.8,76.8,53631567Y,087531863039
1370,Female,Barcelona,Spain,Sonia,Riera,Sanchez,38,162.8,64.7,90312815A,086160929101
1371,Female,Barcelona,Spain,Julia,Gomez,Fernandez,34,164.1,63.4,59316597B,088882402628
1372,Male,Barcelona,Spain,Javier,Cabrera,Dominguez,81,176.5,97.5,20675408H,087762361917
1373,Female,Barcelona,Spain,Helena,Fernandez,Rubio,82,168.3,61.2,52390837B,086336535372
1374,Male,Barcelona,Spain,Albert,Dalmau,Soler,19,191.7,103,59481849P,082785522794
1375,Male,Barcelona,Spain,Ivan,Planellas,Medina,59,166,57.4,32621203G,083322960388
